序号,区域,项目名称,站点名称,产品型号,设备类型,设备id,最新上报时间,状态,厂商信息,站点编号,经纬度,施工队,产品内部型号,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市青秀区青秀家园小区22栋电梯,ZC_Repeat03,电梯,860123055683758,2025-12-08 23:41:02,020222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000945,131.18938,节棁,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市青秀区青秀家园小区21栋电梯,ZC_Repeat03,电梯,860123055605736,2025-12-09 00:00:38,020222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000944,131.18938,节棁,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市青秀区青秀家园小区20栋电梯,ZC_Repeat03,电梯,860123055503949,2025-12-08 23:41:15,020222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000943,131.18863,节棁,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市江南区安泰小区6栋1单元一楼办公室平层,ZC_Repeat04,平层,866094058454436,2025-12-08 23:35:26,002200,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000833,131.07872,节棁,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市江南区安泰小区6栋1单元一楼办公室平层,ZC_Repeat03,平层,866094051362172,2025-12-08 23:34:00,002200,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000833,131.07872,节棁,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,866094058471299,ZC_Repeat04,平层,866094058471299,2024-03-17 14:02:57,332223,江苏Vendor C技术有限公司,866094058471299,131.12822,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,,2022-BN1-梧州市水利局电梯02,ZC_Repeat03,电梯,866094051398432,2025-12-08 23:54:09,020222,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000264,134.7722,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市西乡塘区中关村科技广场西一区配电房,ZC_Repeat04,平层,866094058421633,2025-12-08 23:42:36,002200,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000942,131.21062,摇钱树,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市西乡塘区中关村科技广场西一区配电房,ZC_Repeat03,平层,860123055504509,2025-12-08 23:43:05,002200,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000942,131.21062,摇钱树,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN1-柳州市鹿寨县祥鹿城14栋电梯02,ZC_Repeat03,电梯,866094052860927,2025-12-08 23:49:28,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000481,134.21466,杜队长,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN1-柳州市鹿寨县祥鹿城14栋电梯01,ZC_Repeat03,电梯,866094052801442,2025-12-08 23:46:55,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000621,134.21466,杜队长,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,860123055691314,ZC_Repeat04,平层,860123055691314,2024-07-23 23:27:22,333333,江苏Vendor C技术有限公司,860123055691314,134.21143,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,,2021-BN1-梧州市建兴豪苑1栋电梯01,ZC_Repeat03,电梯,866094051520332,2025-12-08 23:40:06,020222,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000158,134.66727,,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梧州市,,2022-BN1-梧州市长洲区梧派酒吧长洲分店,ZC_Repeat04,平层,866094058466570,2025-12-08 23:35:07,000000,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000283,134.71922,中贝,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,2022-BN1-梧州市毅德城二手汽车城二楼KTV平层01-关门,ZC_Repeat04,平层,866094058471976,2025-05-12 13:00:04,333333,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000281,134.75317,中贝,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,榆林市,,榆林市榆阳区鸿雁网咖（三边桌球）,ZC_Repeat04,平层,860374056944927,2025-12-08 23:32:51,000000,江苏Vendor C技术有限公司,SX-YL-T-ZCTX-000038,148.05994,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,2022-BN1-柳州市鱼峰区合景映月台二期27栋负一层配电房,ZC_Repeat04,平层,860123055497886,2025-11-28 15:39:54,332332,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000474,133.90155,节棁,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市金安区三十铺百盛东金城地下室2（9栋10栋）,ZC_Repeat04,平层,866094058466380,2025-12-08 23:57:23,000000,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000062,148.42665,胡世斌,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN1-柳州市鱼峰区合景映月台二期23栋负一层配电房,ZC_Repeat04,平层,866094058466919,2025-12-08 12:28:56,002002,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-001467,133.88934,节梲,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拆除,,866094058471018,ZC_Repeat04,平层,866094058471018,2025-02-21 12:32:44,333333,江苏Vendor C技术有限公司,866094058471018,141.49506,张亚社,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市青秀区机关事务管理局宿舍小区E#楼-2F4号配电室,ZC_Repeat04,平层,866094052826332,2025-12-08 23:41:44,000222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000941,131.14224,节棁,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拆除,,2019-BN5-宝鸡市金台区轩苑四季花城地下停车场3,ZC_Repeat04,平层,860123055497415,2025-02-21 13:16:08,333333,江苏Vendor C技术有限公司,SX-BJ-T-ZCTX-000187,139.54988,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拆除,,2019-BN6-宝鸡市渭滨区409医院4号楼地下室,ZC_Repeat04,平层,866094058471000,2025-02-28 11:47:15,333333,江苏Vendor C技术有限公司,SX-BJ-T-ZCTX-000193,141.45946,张亚社,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市金安区三十铺百盛东金城地下室1（9栋10栋）,ZC_Repeat04,平层,866094058466588,2025-12-08 23:45:38,002000,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000061,148.42618,胡世斌,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区52单元右梯,ZC_Repeat03,电梯,866094052850365,2025-11-02 04:03:54,323222,中邮建技术有限公司,JS-WX-T-ZYJ-000093,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区52单元左梯,ZC_Repeat03,电梯,866094052850845,2023-08-01 13:16:18,323222,中邮建技术有限公司,JS-WX-T-ZYJ-000092,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区53单元右梯,ZC_Repeat03,电梯,866094052824279,2025-12-08 23:47:11,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000091,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区53单元左梯,ZC_Repeat03,电梯,866094052861016,2025-12-08 23:03:21,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000090,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区54单元左梯,ZC_Repeat03,电梯,866094052850464,2025-12-08 23:33:32,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000089,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区55单元右梯,ZC_Repeat03,电梯,866094052800816,2025-12-08 23:34:28,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000088,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区55单元左梯,ZC_Repeat03,电梯,866094052852312,2025-12-08 23:35:10,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000087,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区56单元右梯,ZC_Repeat03,电梯,866094052856933,2025-12-08 23:34:05,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000086,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区56单元左梯,ZC_Repeat03,电梯,866094052850894,2025-12-08 23:04:45,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000085,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区57单元右梯,ZC_Repeat03,电梯,866094052856834,2025-12-08 23:56:41,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000084,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区57单元左梯,ZC_Repeat03,电梯,866094052829609,2025-12-09 00:01:35,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000083,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区65单元右梯,ZC_Repeat03,电梯,866094052850688,2025-12-08 23:57:12,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000082,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区65单元左梯,ZC_Repeat03,电梯,866094052863293,2025-12-08 23:49:57,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000081,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区66单元右梯,ZC_Repeat03,电梯,866094052831183,2025-12-09 00:01:39,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000080,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区66单元左梯,ZC_Repeat03,电梯,866094052845084,2025-12-08 23:50:14,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000079,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区67单元右梯,ZC_Repeat03,电梯,866094052852171,2025-12-08 23:55:40,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000078,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区67单元左梯,ZC_Repeat03,电梯,866094052846454,2025-12-09 00:01:15,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000077,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区68单元右梯,ZC_Repeat03,电梯,866094052831225,2025-12-08 23:35:06,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000076,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区68单元左梯,ZC_Repeat03,电梯,866094052852346,2025-12-08 23:56:44,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000075,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区69单元右梯,ZC_Repeat03,电梯,866094052823495,2025-12-09 00:02:30,323222,中邮建技术有限公司,JS-WX-T-ZYJ-000074,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区69单元左梯,ZC_Repeat03,电梯,866094052849961,2025-12-08 23:56:42,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000073,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区75单元右梯,ZC_Repeat03,电梯,866094052863376,2025-12-08 23:54:59,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000072,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区75单元左梯,ZC_Repeat03,电梯,866094052829583,2025-12-09 00:01:36,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000071,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区77单元东梯,ZC_Repeat03,电梯,866094052828635,2025-12-08 23:40:00,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000070,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区77单元西梯,ZC_Repeat03,电梯,866094052857386,2025-12-09 00:02:39,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000069,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区78单元东梯,ZC_Repeat03,电梯,866094052850456,2022-06-07 10:43:35,323222,中邮建技术有限公司,JS-WX-T-ZYJ-000068,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区78单元西梯,ZC_Repeat03,电梯,866094052852205,2025-12-08 23:34:00,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000067,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区79单元东梯,ZC_Repeat03,电梯,866094052828403,2025-12-09 00:01:44,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000066,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区79单元西梯,ZC_Repeat03,电梯,866094052850027,2025-12-08 23:58:23,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000065,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区80单元东梯,ZC_Repeat03,电梯,866094052851082,2025-12-08 23:33:12,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000064,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区80单元西梯,ZC_Repeat03,电梯,866094052850530,2025-12-08 23:54:58,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000063,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区81单元东梯,ZC_Repeat03,电梯,866094052850019,2025-12-09 00:00:06,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000062,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,无锡市,,无锡市毛湾家园B区81单元西梯,ZC_Repeat03,电梯,866094052850852,2025-12-08 23:48:28,020222,中邮建技术有限公司,JS-WX-T-ZYJ-000061,150.99008,孙兆超,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市金安区皋陶文创园神灯宝莲馆,ZC_Repeat04,平层,866094058477585,2025-12-09 00:01:58,002200,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000060,148.45293,胡世斌,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拆除,,2022-BN1-北海市海城区碧桂园北海阳光8栋地下室平层01,ZC_Repeat04,平层,866094058470721,2025-09-02 12:49:21,333333,江苏Vendor C技术有限公司,GX-BH-T-ZCTX-000139,150.99008,中贝,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拆除,,866094052815293,ZC_Repeat04,平层,866094052815293,2025-05-15 08:20:46,333333,江苏Vendor C技术有限公司,866094052815293,131.13785,节棁,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,汉中市,,汉中滨江新区白渡小学配电室,ZC_Repeat02,电梯,861410049515587,2025-12-08 23:37:45,200222,盛世复兴技术(北京)有限公司,SX-HZ-T-SSFX-000029,140.07028,代工,01.30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN2-柳州市鱼峰区政府周转房1栋2单元电梯02,ZC_Repeat03,电梯,866094052851033,2025-12-08 23:44:14,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-003473,133.76799,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN2-柳州市鱼峰区政府周转房1栋2单元电梯01,ZC_Repeat03,电梯,866094052861263,2025-12-08 23:42:52,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-003472,133.768,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN2-柳州市鱼峰区政府周转房1栋1单元电梯02,ZC_Repeat03,电梯,866094052852130,2025-12-08 23:14:00,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000471,133.76753,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN2-柳州市鱼峰区政府周转房1栋1单元电梯01,ZC_Repeat03,电梯,866094052850068,2025-12-08 23:44:01,022222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000470,133.76755,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN2-柳州市鱼峰区政府周转房2栋1单元电梯03,ZC_Repeat03,电梯,866094052801731,2025-12-08 23:43:30,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000469,133.76749,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN2-柳州市鱼峰区政府周转房2栋1单元电梯02,ZC_Repeat03,电梯,866094052828734,2025-12-08 23:44:40,020222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-003468,133.76651,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,柳州市,,2022-BN2-柳州市鱼峰区政府周转房2栋1单元电梯01,ZC_Repeat03,电梯,866094052820673,2025-12-08 23:43:41,022222,江苏Vendor C技术有限公司,GX-LZ-T-ZCTX-000467,133.76701,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,2021-BN2-南宁市江南区金砖茶城6号电梯,ZC_Repeat03,电梯,860123055606742,2025-05-31 00:01:22,323222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000673,131.08644,节棁,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拆除,,866094058466869,ZC_Repeat04,平层,866094058466869,2025-04-14 07:29:45,332333,江苏Vendor C技术有限公司,866094058466869,130.88962,中贝,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,北海市,,2022-BN1-北海市合浦县玫瑰西郡地下室配电房,ZC_Repeat03,平层,860123055679731,2025-12-08 23:52:04,002330,江苏Vendor C技术有限公司,GX-BH-T-ZCTX-000138,130.88962,中贝,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市霍邱县锦绣新天地家之都超市,ZC_Repeat04,平层,866094058470770,2025-12-09 00:02:50,000000,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000059,148.57782,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,贺州市,,2022-BN1-贺州市八步区泰鲜生超市仓库和办公室,ZC_Repeat04,平层,866094058466513,2025-12-08 12:41:51,000002,江苏Vendor C技术有限公司,GX-HZ-T-ZCTX-000130,135.9424,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN1-南宁市西乡塘区美的旭辉城6栋电梯02,ZC_Repeat03,电梯,860123055500168,2025-12-09 00:01:19,020222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000853,131.17078,,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN1-南宁市西乡塘区美的旭辉城2栋2单元电梯01,ZC_Repeat03,电梯,860123055684178,2025-12-08 23:58:42,020222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000846,131.17078,,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN1-南宁市青秀区金汇如意坊老友王餐厅,ZC_Repeat04,平层,860123055582299,2025-12-08 23:49:54,002000,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000909,131.1614,摇钱树 ,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,2021-BN2-南宁市西乡塘区第一人民医院邕武院区宿舍楼3号电梯,ZC_Repeat03,电梯,860123055700537,2025-11-24 12:04:58,323222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000667,131.22633,杜队长,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,2021-BN2-南宁市横县云星钱隆B1F平层01,ZC_Repeat04,平层,866094058470580,2024-10-01 13:55:05,333333,江苏Vendor C技术有限公司,866094058470580,131.94928,杜队长,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2021-BN2-南宁市横县云星钱隆1栋2单元电梯02,ZC_Repeat03,电梯,860123055505696,2025-12-08 23:50:23,020222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000593,131.96307,杜队长,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市叶集区永鑫家居9栋一楼厂房（小微创业园）,ZC_Repeat04,平层,866094058471356,2025-12-09 00:02:11,002000,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000058,147.8091,胡世斌,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市叶集区永鑫家居12栋一楼厂房（小微创业园）,ZC_Repeat04,平层,866094058466885,2022-11-17 11:32:51,332333,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000057,147.80908,胡世斌,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,北海市,,2022-BN1-北海市合浦县玫瑰西郡3栋1号电梯,ZC_Repeat03,电梯,866094052863723,2025-12-08 12:47:04,323222,江苏Vendor C技术有限公司,GX-BH-T-ZCTX-000145,130.88962,中贝,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2021-BN2-南宁市邕宁区广西煤炭地质局总部C座3号电梯,ZC_Repeat03,电梯,860123055503048,2025-12-08 23:44:48,323222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000694,131.252,,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,866094058477569,ZC_Repeat04,平层,866094058477569,2024-07-01 10:02:19,332333,江苏Vendor C技术有限公司,866094058477569,131.27124,摇钱树,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,866094058389087,ZC_Repeat04,平层,866094058389087,2024-08-08 08:32:05,332333,江苏Vendor C技术有限公司,866094058389087,131.27226,摇钱树,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市金安区清水河学校初中部地下车库-北边,ZC_Repeat04,平层,866094058466364,2025-12-08 23:39:18,002200,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000054,148.43637,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市金安区皋城路金曼谷,ZC_Repeat04,平层,866094058466190,2024-09-16 05:37:14,332332,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000056,148.27618,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,六安市,,六安市金安区皋陶文创乐园魔幻剧场馆,ZC_Repeat04,平层,866094058477734,2024-02-02 09:58:05,332233,江苏Vendor C技术有限公司,AH-LA-T-ZCTX-000055,148.43637,,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN2-南宁市青秀区青秀家园小区东侧负一层02,ZC_Repeat04,平层,860123055692353,2025-12-08 23:42:52,000000,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000929,131.18979,节棁,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,库存,,2022-BN1-梧州市毅德城二手汽车城二楼KTV平层02-关门,ZC_Repeat04,平层,866094058467941,2025-06-18 13:00:14,333333,江苏Vendor C技术有限公司,GX-WZ-T-ZCTX-000282,134.75317,中贝,04.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拆除,,2022-BN2-南宁市西乡塘区美的慧城3栋电梯01,ZC_Repeat03,电梯,860123055497076,2024-12-05 09:28:09,323222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000927,0.0,摇钱树,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN4-南宁市长湖社区办公室主机,ZC_Repeat03,电梯,866094058471794,2025-12-08 23:55:23,022222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000931,131.22299,摇钱树,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN4-南宁市广西开放大学（东宝校区）水泵房主机,ZC_Repeat03,电梯,866094058443124,2025-12-08 23:49:44,022222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000935,131.16722,摇钱树,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN1-南宁市西乡塘区美的旭辉城8栋2单元电梯01,ZC_Repeat03,电梯,860123055605314,2025-12-08 23:47:37,020222,江苏Vendor C技术有限公司,GX-NN-T-ZCTX-000939,131.16682,摇钱树,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2021-BN1-南宁市兴宁区市立口腔电梯02,ZC_Repeat03,电梯,860123055606031,2025-12-08 23:47:01,020222,江苏Vendor C技术有限公司,860123055606031,131.16682,摇钱树,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN3-南宁市凤岭名园2栋主机-服务台,ZC_Repeat03,电梯,860123055502057,2025-12-08 23:38:51,022222,江苏Vendor C技术有限公司,860123055502057,131.24323,摇钱树,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2022-BN4-南宁市西乡塘区屯渌华府B区配电房一01,ZC_Repeat03,电梯,860123055504186,2025-12-08 23:52:05,022222,江苏Vendor C技术有限公司,860123055504186,131.16682,摇钱树,03.01.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
,南宁市,,2021-BN2-南宁市江南区金砖茶城3号电梯,ZC_Repeat03,电梯,866094052820020,2025-12-08 23:56:53,020222,江苏Vendor C技术有限公司,866094052820020,131.1691,摇钱树,03.01.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
